Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Radical Density,Convectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
38,37.709,32.02,6.4525555585990345e+19,0.10374111406378342,0.06060020943617928,nan,0,9.25
39,37.703,32.039,6.424180626615123e+19,0.10472638991201451,0.06060020943617928,nan,0,9.25
40,37.58,31.986,6.344839552325936e+19,0.10372225757655779,0.06070410321842428,nan,0,9.25
41,37.619,31.965,6.412914451572086e+19,0.10327072868562588,0.06071152420287035,nan,0,9.25
42,37.52,31.815,6.47091555092821e+19,0.10304570188259683,0.060629893373963566,nan,0,9.25
43,37.521,31.953,6.315383141552141e+19,0.10442223554809017,0.060644735342855714,nan,0,9.25
44,37.591,31.897,6.458353847237406e+19,0.10353388111109886,0.060644735342855714,nan,0,9.25
45,37.621,31.901,6.487839888557511e+19,0.10468832222054353,0.060659577311747856,nan,0,9.25
46,37.403,31.871,6.274633364466093e+19,0.1045551942375316,0.060592788451733215,nan,0,9.25
47,37.575,31.877,6.462911518792631e+19,0.10508872408795546,0.06058536746728714,nan,0,9.25
48,37.687,31.739,6.746621419958353e+19,0.10474542894837666,0.06063731435840964,nan,0,9.25
49,37.647,31.852,6.572959348582409e+19,0.10438427841571031,0.060748629125100706,nan,0,9.25
50,37.538,31.978,6.306284070643377e+19,0.10430840553780625,0.060659577311747856,nan,0,9.25
51,37.502,31.812,6.453904856384987e+19,0.10359035809959871,0.060681840265086065,nan,0,9.25
52,37.625,31.648,6.779614295191343e+19,0.10465026836655071,0.060592788451733215,nan,0,9.25
53,37.583,31.785,6.576432772642711e+19,0.10343982121307616,0.06065215632730178,nan,0,9.25
54,37.665,31.858,6.586563971617782e+19,0.10374111406378342,0.060681840265086065,nan,0,9.25
55,37.552,31.815,6.507211659189328e+19,0.10430840553780625,0.06065215632730178,nan,0,9.25
56,37.519,31.784,6.5049755095003775e+19,0.10411896453245248,0.06063731435840964,nan,0,9.25
57,37.565,31.841,6.4924392889287655e+19,0.10410003936529602,0.06058536746728714,nan,0,9.25
58,37.612,31.864,6.519637211604545e+19,0.10359035809959871,0.06066699829619392,nan,0,9.25
59,37.563,31.803,6.533312065395611e+19,0.10385432499841386,0.060681840265086065,nan,0,9.25
60,37.587,31.864,6.4912810998630515e+19,0.10428944593693537,0.06058536746728714,nan,0,9.25
61,37.589,31.909,6.442462119855768e+19,0.10364686589589014,0.06060020943617928,nan,0,9.25
62,37.451,31.942,6.248474680450368e+19,0.10355270335188119,0.06058536746728714,nan,0,9.25
63,37.542,31.74,6.581017349170694e+19,0.10364686589589014,0.060540841560610716,nan,0,9.25
64,37.511,31.897,6.367614769650652e+19,0.10436530502381774,0.06068926124953214,nan,0,9.25
65,37.486,31.795,6.455056717480883e+19,0.10415682518905703,0.060681840265086065,nan,0,9.25
66,37.656,31.948,6.47418028702654e+19,0.10381657429961398,0.06065215632730178,nan,0,9.25
67,37.443,31.769,6.435801203635549e+19,0.10413789314016432,0.06065215632730178,nan,0,9.25
68,37.428,31.668,6.53345370529647e+19,0.10372225757655779,0.06063731435840964,nan,0,9.25
69,37.563,31.812,6.5230943460580065e+19,0.10368455488382279,0.0606224723895175,nan,0,9.25
70,37.405,31.584,6.6027339843989864e+19,0.10360919060777819,0.06058536746728714,nan,0,9.25
71,37.529,31.689,6.6241737627122745e+19,0.10312065628264892,0.06069668223397821,nan,0,9.25
72,37.532,31.767,6.539021122751235e+19,0.10325195769792427,0.06068926124953214,nan,0,9.25
73,37.498,31.751,6.518621148621991e+19,0.10505052468922682,0.06077089207843892,nan,0,9.25
74,37.517,31.728,6.56628453153127e+19,0.1045551942375316,0.060592788451733215,nan,0,9.25
75,37.455,31.679,6.551590605553855e+19,0.10400546511596065,0.06065215632730178,nan,0,9.25
76,37.594,31.714,6.669518028188684e+19,0.10364686589589014,0.06070410321842428,nan,0,9.25
77,37.519,31.833,6.449346115023362e+19,0.10432736858549252,0.060540841560610716,nan,0,9.25
78,37.375,31.591,6.560757662818967e+19,0.10432736858549252,0.06065215632730178,nan,0,9.25
79,37.472,31.498,6.77637500769702e+19,0.10472638991201451,0.06060020943617928,nan,0,9.25
80,37.409,31.605,6.583428720044555e+19,0.10392986758273183,0.0606224723895175,nan,0,9.25
81,37.429,31.685,6.515287422779935e+19,0.10499325162459398,0.06070410321842428,nan,0,9.25
82,37.492,31.598,6.685522496312044e+19,0.10394876181301783,0.060681840265086065,nan,0,9.25
83,37.3,31.636,6.424595859781866e+19,0.10327072868562588,0.06065215632730178,nan,0,9.25
84,37.312,31.685,6.38257700696077e+19,0.10491693610771569,0.06067441928064,nan,0,9.25
85,37.5,31.897,6.355138146482469e+19,0.10446020648277743,0.06066699829619392,nan,0,9.25
86,37.406,31.759,6.4051864184918925e+19,0.10374111406378342,0.06063731435840964,nan,0,9.25
87,37.513,31.766,6.518605450990092e+19,0.10383544793342055,0.060629893373963566,nan,0,9.25
88,37.414,31.885,6.271216561017799e+19,0.10453618977915165,0.06065215632730178,nan,0,9.25
89,37.474,31.825,6.407387082918157e+19,0.1034586263539678,0.060644735342855714,nan,0,9.25
90,37.575,31.961,6.367549485478938e+19,0.10457420215088191,0.060629893373963566,nan,0,9.25
