Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Radical DensityConvectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
1,25.179,25.082,1.1014667257287749e+18,0.003291438382462503,0.0022935346433987434,nan,,
2,25.148,25.076,8.175844055576195e+17,0.0032735375726282876,0.00227127169006053,nan,,
3,25.199,25.466,-3.0316695398637804e+18,0.0032069807961299514,0.0023974284256437386,nan,,
4,25.154,25.111,4.8827659200030214e+17,0.003183746595728175,0.0022267457833841037,nan,,
5,25.144,25.238,-1.0673716988926106e+18,0.003179697951584108,0.0023677444878594544,nan,,
6,25.234,25.173,6.926639515783268e+17,0.0031423484044227246,0.0023009556278448143,nan,,
