Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Radical Density,Convectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
124,66.986,44.54,2.5411496250512884e+20,0.039141639032542516,0.021172519074203592,nan,200,3
125,66.916,44.72,2.5127850383053865e+20,0.03902796090105244,0.021268991872002516,nan,200,3
126,67.047,44.549,2.5470335044043866e+20,0.0389641621002367,0.021172519074203592,nan,200,3
127,67.095,44.526,2.5550795458872528e+20,0.038639704447452024,0.021276412856448587,nan,200,3
128,67.045,44.46,2.5569139835287116e+20,0.03900668303562734,0.021283833840894658,nan,200,3
129,67.017,44.535,2.5452269829733338e+20,0.03919147727820964,0.021328359747571086,nan,200,3
130,67.032,44.568,2.5431777179785583e+20,0.039013774368168316,0.021276412856448587,nan,200,3
131,67.27,44.599,2.566601594872579e+20,0.03891461292225649,0.0213506227009093,nan,200,3
132,67.163,44.439,2.5726579630037382e+20,0.039134524458701005,0.021261570887556445,nan,200,3
133,67.202,44.709,2.5464119001416732e+20,0.039049250373400304,0.021268991872002516,nan,200,3
134,67.135,44.534,2.558699532702429e+20,0.039205728428993926,0.021343201716463228,nan,200,3
135,67.124,44.509,2.560293236025811e+20,0.03914875489979852,0.021202203011987875,nan,200,3
136,67.23,44.68,2.5528749026368373e+20,0.039091864164193725,0.021194782027541804,nan,200,3
137,67.27,44.516,2.5760272656646583e+20,0.039134524458701005,0.021172519074203592,nan,200,3
138,67.298,44.543,2.576130982872047e+20,0.039170110264405075,0.021209623996433946,nan,200,3
139,67.359,44.516,2.5861031392097124e+20,0.039170110264405075,0.021343201716463228,nan,200,3
140,67.202,44.724,2.5447085657702842e+20,0.03892876339718068,0.0212986758097868,nan,200,3
141,67.366,44.378,2.602567966718302e+20,0.03891461292225649,0.021254149903110375,nan,200,3
142,67.446,44.272,2.6236638703412566e+20,0.03923424627883446,0.021261570887556445,nan,200,3
143,67.378,44.318,2.6107408216191723e+20,0.03919147727820964,0.02129125482534073,nan,200,3
144,67.486,44.67,2.5829921570460402e+20,0.039035056101864384,0.02122446596532609,nan,200,3
145,67.441,44.43,2.6051533711275563e+20,0.038731124140516944,0.02109830922974288,nan,200,3
146,67.386,44.541,2.586320736915888e+20,0.03880864818511273,0.02122446596532609,nan,200,3
147,67.447,44.549,2.5923181253378815e+20,0.038843937665004345,0.021209623996433946,nan,200,3
148,67.433,44.516,2.594480831820208e+20,0.03914875489979852,0.02131351777867894,nan,200,3
149,67.447,44.416,2.6074226288100134e+20,0.03933422220813491,0.021254149903110375,nan,200,3
150,67.64,44.438,2.6267742569675093e+20,0.03906344980638248,0.02122446596532609,nan,200,3
151,67.559,44.434,2.618058266534612e+20,0.03932707262944287,0.02129125482534073,nan,200,3
152,67.617,44.513,2.6156525588431756e+20,0.038858062440367866,0.02116509808975752,nan,200,3
153,67.585,44.357,2.6297469282529283e+20,0.03963568113445179,0.021283833840894658,nan,200,3
154,67.625,44.603,2.606337156839805e+20,0.03926992276358382,0.021276412856448587,nan,200,3
