Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Convectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
1441,38.57,26.704,1.3470454148091349e+20,0.17211444009759663,0.09764576379096616,over range,200,15
1442,38.555,26.634,1.3533053084426966e+20,0.17189556899744515,0.09747508114870652,over range,200,15
1443,38.78,26.517,1.3921580182319635e+20,0.17330746940126773,0.09757897493095152,over range,200,15
1444,38.652,26.56,1.3727351101352686e+20,0.17236491976426674,0.09747508114870652,over range,200,15
1445,38.723,26.624,1.373514719113246e+20,0.17068122957196658,0.0975567119776133,over range,200,15
1446,38.63,26.56,1.3702375768551683e+20,0.17124062425980796,0.09751960705538294,over range,200,15
1447,38.69,26.479,1.386263750107339e+20,0.17071225905879303,0.09757155394650545,over range,200,15
1448,38.642,26.575,1.3698934825210377e+20,0.1715210087436475,0.09753444902427509,over range,200,15
1449,38.671,26.363,1.3973035839182882e+20,0.17114726465622662,0.09750476508649081,over range,200,15
1450,38.568,26.534,1.3661567932416585e+20,0.17205187707590897,0.09748992311759866,over range,200,15
1451,38.638,26.816,1.3420247736180507e+20,0.1708364334273064,0.09757897493095152,over range,200,15
1452,38.75,26.571,1.3826091124626312e+20,0.17362279659824983,0.0975567119776133,over range,200,15
1453,38.771,26.628,1.3785087865944865e+20,0.17186432442647445,0.09744539721092224,over range,200,15
1454,38.791,26.558,1.3887425040353223e+20,0.17049517105659892,0.09746766016426045,over range,200,15
1455,38.559,26.786,1.3364691807708206e+20,0.17130289228658835,0.09758639591539758,over range,200,15
1456,38.706,26.573,1.3773865351776705e+20,0.1716145722219441,0.0974825021331526,over range,200,15
1457,38.638,26.532,1.3743310462259434e+20,0.17205187707590897,0.09750476508649081,over range,200,15
1458,38.625,26.737,1.3495352687293563e+20,0.17359123807802684,0.09753444902427509,over range,200,15
1459,38.7,26.53,1.3815971062372681e+20,0.17249029626144152,0.09751218607093688,over range,200,15
1460,38.657,26.706,1.356694273043244e+20,0.1707743349567568,0.09756413296205937,over range,200,15
1461,38.633,26.694,1.3553347989311385e+20,0.17195807518101008,0.09750476508649081,over range,200,15
1462,38.689,26.636,1.3682898495484889e+20,0.16962957616141602,0.09754929099316724,over range,200,15
1463,38.855,26.464,1.4067020177396403e+20,0.17142749627573053,0.09754929099316724,over range,200,15
1464,38.777,26.54,1.3892008876322537e+20,0.17180185232099435,0.09762350083762794,over range,200,15
1465,38.706,26.493,1.3864874716807217e+20,0.17136518295581804,0.09750476508649081,over range,200,15
1466,38.621,26.651,1.3588639703803163e+20,0.17086749112986574,0.09758639591539758,over range,200,15
1467,38.682,26.646,1.3663576230741207e+20,0.1708364334273064,0.09748992311759866,over range,200,15
1468,38.545,26.559,1.3607017739168786e+20,0.1710850531995679,0.09758639591539758,over range,200,15
1469,38.702,26.562,1.3781838012272928e+20,0.1711783788672465,0.09752702803982902,over range,200,15
1470,38.711,26.599,1.3749964059971745e+20,0.17012366226835798,0.09754187000872117,over range,200,15
1471,38.741,26.616,1.376468202949815e+20,0.17195807518101008,0.09757897493095152,over range,200,15
1472,38.723,26.635,1.372263381195423e+20,0.170061822887734,0.09763092182207402,over range,200,15
1473,38.754,26.644,1.3747587638301994e+20,0.16861505080770536,0.09752702803982902,over range,200,15
1474,38.733,26.567,1.3811342469083885e+20,0.17220832728843438,0.09749734410204473,over range,200,15
1475,38.752,26.798,1.3570134904721649e+20,0.17003091162733552,0.09751960705538294,over range,200,15
1476,38.75,26.413,1.4005838693608517e+20,0.17158337872630794,0.09735634539756939,over range,200,15
1477,38.728,26.53,1.3847758013050282e+20,0.172584388479117,0.09750476508649081,over range,200,15
1478,38.625,26.448,1.3824112264085797e+20,0.17214573013906775,0.09753444902427509,over range,200,15
1479,38.686,26.638,1.3677217673441726e+20,0.17068122957196658,0.09750476508649081,over range,200,15
1480,38.64,26.598,1.367049996498779e+20,0.17164577138849182,0.09752702803982902,over range,200,15
1481,38.758,26.639,1.3757816451079655e+20,0.17189556899744515,0.09742313425758402,over range,200,15
1482,38.777,26.638,1.3780523351420081e+20,0.17049517105659892,0.09748992311759866,over range,200,15
1483,38.679,26.612,1.3698847987472168e+20,0.17327596819644295,0.09757897493095152,over range,200,15
1484,38.765,26.741,1.364973163800194e+20,0.1715210087436475,0.09757897493095152,over range,200,15
1485,38.681,26.642,1.366699126782907e+20,0.1729298326180594,0.09737118736646153,over range,200,15
1486,38.817,26.758,1.3689424097905993e+20,0.16956791637943472,0.09753444902427509,over range,200,15
1487,38.808,26.728,1.3713333731090306e+20,0.16978382372727863,0.09758639591539758,over range,200,15
1488,38.744,26.579,1.3810178828319896e+20,0.17236491976426674,0.09763834280652009,over range,200,15
1489,38.76,26.526,1.3888636475360272e+20,0.17340200738102152,0.09747508114870652,over range,200,15
1490,38.711,26.545,1.381139455079694e+20,0.1711783788672465,0.09746766016426045,over range,200,15
1491,38.71,26.55,1.380457124668761e+20,0.17130289228658835,0.09740829228869188,over range,200,15
1492,38.856,26.677,1.3825840134649312e+20,0.1711783788672465,0.09753444902427509,over range,200,15
1493,38.723,26.688,1.366234278583632e+20,0.1738438669418571,0.09747508114870652,over range,200,15
1494,38.779,26.722,1.3687237953526065e+20,0.1723962553424119,0.09751218607093688,over range,200,15
1495,38.773,26.54,1.3887467891154174e+20,0.17183308553466828,0.09754929099316724,over range,200,15
1496,38.727,26.612,1.3753339137169575e+20,0.17205187707590897,0.09745281819536832,over range,200,15
1497,38.688,26.679,1.3632848127559454e+20,0.17068122957196658,0.09761607985318187,over range,200,15
1498,38.752,26.608,1.3786270319228815e+20,0.170061822887734,0.09757155394650545,over range,200,15
1499,38.864,26.673,1.3839472244964765e+20,0.17195807518101008,0.09760123788428973,over range,200,15
1500,38.826,26.689,1.3778132614577825e+20,0.17099177841261565,0.09760123788428973,over range,200,15
1501,38.749,26.718,1.3657731814637206e+20,0.17012366226835798,0.09746766016426045,over range,200,15
1502,38.882,26.763,1.3757524572868175e+20,0.17071225905879303,0.09753444902427509,over range,200,15
1503,38.704,26.892,1.3408721787432388e+20,0.17264714513729984,0.09751960705538294,over range,200,15
1504,38.793,26.859,1.3547289817455393e+20,0.1719268192486128,0.09750476508649081,over range,200,15
1505,38.686,26.583,1.3739784611332628e+20,0.1701855241355632,0.09750476508649081,over range,200,15
1506,38.783,26.604,1.3826012949929622e+20,0.16910618187052262,0.09750476508649081,over range,200,15
1507,38.841,26.431,1.408866993763988e+20,0.17230226569406035,0.09751960705538294,over range,200,15
1508,38.841,26.728,1.3750795652706697e+20,0.17230226569406035,0.09751218607093688,over range,200,15
1509,38.768,26.693,1.3707739758293624e+20,0.17202060409362505,0.09749734410204473,over range,200,15
1510,38.887,26.814,1.3705185779211038e+20,0.17015459039062697,0.09747508114870652,over range,200,15
1511,38.874,26.644,1.3883814766014321e+20,0.17142749627573053,0.09746766016426045,over range,200,15
1512,38.829,26.709,1.3758786837925744e+20,0.17148983225456224,0.09749734410204473,over range,200,15
1513,38.813,26.474,1.4007962563924481e+20,0.17058817494780543,0.09743055524203009,over range,200,15
1514,38.853,26.531,1.3988526396137927e+20,0.16944466404669678,0.09752702803982902,over range,200,15
1515,38.826,26.533,1.3955599417278613e+20,0.17086749112986574,0.0974825021331526,over range,200,15
1516,38.865,26.662,1.385312097311529e+20,0.17217702586900227,0.0975567119776133,over range,200,15
1517,38.952,26.838,1.3751672315099842e+20,0.17114726465622662,0.09753444902427509,over range,200,15
1518,38.841,26.588,1.3910058383222514e+20,0.17055716801510784,0.09746766016426045,over range,200,15
1519,38.843,26.768,1.370756392606245e+20,0.16941386496407765,0.09740087130424581,over range,200,15
1520,38.824,26.623,1.385094301837446e+20,0.17080538136994544,0.09752702803982902,over range,200,15
1521,38.776,26.728,1.3677007019219873e+20,0.17086749112986574,0.0974825021331526,over range,200,15
1522,38.784,26.78,1.3626936633127343e+20,0.17127175544340645,0.09740087130424581,over range,200,15
1523,38.826,26.947,1.3484652163408506e+20,0.17208315574355496,0.09748992311759866,over range,200,15
1524,38.855,26.621,1.3888410370378282e+20,0.17164577138849182,0.09747508114870652,over range,200,15
1525,38.865,26.861,1.3626748067080931e+20,0.17337048899251578,0.09741571327313796,over range,200,15
1526,38.934,26.457,1.416466964695612e+20,0.1701855241355632,0.09747508114870652,over range,200,15
1527,38.855,26.654,1.3850869496627975e+20,0.17183308553466828,0.09754929099316724,over range,200,15
1528,38.913,26.589,1.3990657809771045e+20,0.169475468728524,0.09753444902427509,over range,200,15
1529,38.965,26.674,1.3952991899724477e+20,0.171739402923915,0.09751960705538294,over range,200,15
1530,38.811,26.613,1.3847561044983736e+20,0.1697529629973537,0.09747508114870652,over range,200,15
1531,38.83,26.69,1.3781535908257921e+20,0.17230226569406035,0.0974825021331526,over range,200,15
1532,38.905,26.482,1.4103304973840004e+20,0.17136518295581804,0.09740087130424581,over range,200,15
1533,38.954,26.703,1.390751407403086e+20,0.17089855447864977,0.09737118736646153,over range,200,15
1534,38.969,26.697,1.3931367882268808e+20,0.17092962347468496,0.09743797622647617,over range,200,15
1535,38.894,26.67,1.3876941644534563e+20,0.17202060409362505,0.09743055524203009,over range,200,15
1536,38.909,26.701,1.3858704588422695e+20,0.17139633678392424,0.09764576379096616,over range,200,15
1537,38.882,26.943,1.3552771447244073e+20,0.1702164635041889,0.09731924047533903,over range,200,15
1538,38.936,26.736,1.3849539951373305e+20,0.1715210087436475,0.09757897493095152,over range,200,15
1539,38.934,26.973,1.3577675677141572e+20,0.17220832728843438,0.09744539721092224,over range,200,15
1540,38.816,26.74,1.3708764757874213e+20,0.17198933679566983,0.09746023917981438,over range,200,15
1541,39.06,26.718,1.40107826495098e+20,0.171739402923915,0.09754929099316724,over range,200,15
1542,38.873,26.912,1.3577816955369195e+20,0.1707743349567568,0.09754929099316724,over range,200,15
1543,38.954,26.912,1.3669766054389757e+20,0.17127175544340645,0.09750476508649081,over range,200,15
1544,38.954,26.642,1.3976908089501747e+20,0.17180185232099435,0.09754187000872117,over range,200,15
1545,39.01,26.972,1.3665085500479036e+20,0.17114726465622662,0.09748992311759866,over range,200,15
1546,38.892,26.748,1.378594000280511e+20,0.17080538136994544,0.09748992311759866,over range,200,15
1547,38.95,26.828,1.3760777327182976e+20,0.17105395595187328,0.09743797622647617,over range,200,15
1548,38.642,26.681,1.3578352955364028e+20,0.17012366226835798,0.09747508114870652,over range,200,15
1549,38.948,26.849,1.373461868621603e+20,0.1722709471999288,0.09743797622647617,over range,200,15
1550,38.943,26.918,1.3650454119870079e+20,0.16966041445987495,0.09746023917981438,over range,200,15
1551,38.853,26.896,1.3573313321475052e+20,0.17230226569406035,0.09746023917981438,over range,200,15
1552,38.974,26.787,1.3834661617549722e+20,0.17074329418671458,0.09749734410204473,over range,200,15
1553,38.896,26.505,1.4066921230943837e+20,0.17223963439839837,0.09750476508649081,over range,200,15
1554,38.903,26.749,1.37972897022099e+20,0.17127175544340645,0.09735634539756939,over range,200,15
1555,39.091,26.853,1.3892400088069908e+20,0.1719268192486128,0.0973786083509076,over range,200,15
1556,39.007,26.788,1.3870985592313017e+20,0.17015459039062697,0.09746023917981438,over range,200,15
1557,38.959,26.572,1.406221868879474e+20,0.17086749112986574,0.09746766016426045,over range,200,15
1558,38.957,26.78,1.3823326173074948e+20,0.17233358988182798,0.09742313425758402,over range,200,15
1559,39.128,26.92,1.385818603138799e+20,0.16938307147964893,0.09747508114870652,over range,200,15
1560,38.927,26.779,1.3790407740273744e+20,0.17208315574355496,0.09748992311759866,over range,200,15
1561,38.849,26.607,1.3897525539998364e+20,0.17124062425980796,0.09751218607093688,over range,200,15
1562,38.973,26.717,1.3913156824333853e+20,0.16956791637943472,0.0975567119776133,over range,200,15
1563,38.886,26.67,1.3867859876442594e+20,0.16925995350348966,0.09744539721092224,over range,200,15
1564,38.914,26.779,1.3775650142263904e+20,0.1715210087436475,0.09756413296205937,over range,200,15
1565,38.988,26.823,1.3809602307138553e+20,0.17058817494780543,0.09749734410204473,over range,200,15
1566,38.801,26.577,1.3877162667768871e+20,0.17099177841261565,0.09749734410204473,over range,200,15
1567,38.914,26.732,1.3829115664299826e+20,0.17089855447864977,0.09735634539756939,over range,200,15
1568,38.938,26.781,1.380061982116894e+20,0.17311854803867976,0.09751960705538294,over range,200,15
1569,39.009,26.9,1.3745850865949647e+20,0.17136518295581804,0.09751960705538294,over range,200,15
1570,38.963,26.87,1.37277583430877e+20,0.17124062425980796,0.09753444902427509,over range,200,15
1571,38.856,26.675,1.3828115307255248e+20,0.16867636410029965,0.09740087130424581,over range,200,15
1572,38.867,26.591,1.3936161669927535e+20,0.16815591095777252,0.09743055524203009,over range,200,15
1573,39.06,26.702,1.4028984436544335e+20,0.17230226569406035,0.09746766016426045,over range,200,15
1574,38.872,26.741,1.3771198810761934e+20,0.17009273976773426,0.09746766016426045,over range,200,15
1575,38.951,26.8,1.379376383411667e+20,0.17034027723603656,0.09745281819536832,over range,200,15
1576,39.015,26.972,1.3670761312698876e+20,0.1726785320234214,0.09748992311759866,over range,200,15
1577,38.916,26.745,1.3816597648873742e+20,0.17327596819644295,0.09754187000872117,over range,200,15
1578,38.995,26.779,1.3867601329863683e+20,0.1740019466466039,0.09747508114870652,over range,200,15
1579,38.839,26.816,1.3648421462704975e+20,0.17155219090055263,0.09750476508649081,over range,200,15
1580,38.976,26.747,1.388243487499369e+20,0.1716145722219441,0.09754187000872117,over range,200,15
1581,39.061,26.597,1.4149571562373331e+20,0.17158337872630794,0.09751960705538294,over range,200,15
1582,39.021,26.675,1.4015426613855453e+20,0.1715210087436475,0.09746766016426045,over range,200,15
1583,38.963,26.802,1.380511107382595e+20,0.17114726465622662,0.09750476508649081,over range,200,15
1584,39.104,26.863,1.3895781916506071e+20,0.17034027723603656,0.09758639591539758,over range,200,15
1585,39.063,26.798,1.3923180910691905e+20,0.17052616671838047,0.09752702803982902,over range,200,15
1586,39.013,26.926,1.3720816111295816e+20,0.1715210087436475,0.09745281819536832,over range,200,15
1587,39.121,26.82,1.3963995482164044e+20,0.1691676737525276,0.09740087130424581,over range,200,15
1588,39.121,26.831,1.3951482155156272e+20,0.17040221787068768,0.0976606057598583,over range,200,15
1589,38.994,26.872,1.3760673928186136e+20,0.17189556899744515,0.09754187000872117,over range,200,15
1590,39.059,26.769,1.3951629967056065e+20,0.17099177841261565,0.0975567119776133,over range,200,15
1591,38.841,26.636,1.3855453093619271e+20,0.17058817494780543,0.09757897493095152,over range,200,15
1592,39.07,26.843,1.3879936751553503e+20,0.17214573013906775,0.09743055524203009,over range,200,15
1593,38.971,26.966,1.3627639082460732e+20,0.1756225932905116,0.09750476508649081,over range,200,15
1594,38.986,26.751,1.3889236611596896e+20,0.17058817494780543,0.09754929099316724,over range,200,15
1595,38.959,26.757,1.3851760627055003e+20,0.17286697320392544,0.09740829228869188,over range,200,15
1596,39.135,26.757,1.4051556551523256e+20,0.17189556899744515,0.09751218607093688,over range,200,15
1597,39.069,26.651,1.4097220371080007e+20,0.17012366226835798,0.09751960705538294,over range,200,15
1598,38.98,26.935,1.3673117920660906e+20,0.17249029626144152,0.09749734410204473,over range,200,15
1599,38.988,26.685,1.3966588249802727e+20,0.17217702586900227,0.09744539721092224,over range,200,15
1600,39.025,26.845,1.3826578219367829e+20,0.1702164635041889,0.09750476508649081,over range,200,15
1601,39.162,26.722,1.4122023732426324e+20,0.17148983225456224,0.09750476508649081,over range,200,15
1602,39.032,26.624,1.4085933246348586e+20,0.17158337872630794,0.09757155394650545,over range,200,15
1603,39.112,26.653,1.4143759741125591e+20,0.17136518295581804,0.09747508114870652,over range,200,15
1604,38.967,26.677,1.3951849515956974e+20,0.17158337872630794,0.09757897493095152,over range,200,15
1605,39.059,26.925,1.377417151480422e+20,0.17099177841261565,0.09746766016426045,over range,200,15
1606,38.929,26.773,1.3799503491786528e+20,0.17277272692235301,0.09747508114870652,over range,200,15
1607,39.05,26.807,1.3898185221326938e+20,0.1715210087436475,0.09748992311759866,over range,200,15
1608,38.996,26.904,1.3726543496936828e+20,0.1708364334273064,0.09746766016426045,over range,200,15
1609,38.997,26.812,1.3832332128220783e+20,0.17180185232099435,0.09742313425758402,over range,200,15
1610,39.134,27.007,1.3766032820878511e+20,0.17049517105659892,0.09743055524203009,over range,200,15
1611,39.013,26.816,1.3845944987158995e+20,0.171739402923915,0.09743055524203009,over range,200,15
1612,39.048,27.095,1.3568312340422014e+20,0.17009273976773426,0.09749734410204473,over range,200,15
1613,38.961,26.685,1.3935937361178434e+20,0.17155219090055263,0.09751960705538294,over range,200,15
1614,38.994,26.968,1.3651472862380925e+20,0.17074329418671458,0.09746023917981438,over range,200,15
1615,38.967,26.591,1.40496853068608e+20,0.1713340347903825,0.09741571327313796,over range,200,15
1616,39.038,26.778,1.3917552502022126e+20,0.17049517105659892,0.09748992311759866,over range,200,15
1617,38.97,26.923,1.3675416256953598e+20,0.17220832728843438,0.0973786083509076,over range,200,15
1618,38.971,26.8,1.3816467749570729e+20,0.17074329418671458,0.09743797622647617,over range,200,15
1619,38.885,26.868,1.3641489154013923e+20,0.17040221787068768,0.09741571327313796,over range,200,15
1620,39.057,26.643,1.4092698774759144e+20,0.17130289228658835,0.09739345031979973,over range,200,15
1621,39.129,26.848,1.394122496828501e+20,0.17155219090055263,0.09744539721092224,over range,200,15
1622,39.123,26.614,1.4200615792945191e+20,0.17027835911659836,0.09757897493095152,over range,200,15
1623,39.1,26.784,1.3981109366208917e+20,0.17086749112986574,0.09740829228869188,over range,200,15
1624,39.005,26.848,1.3800461846709628e+20,0.17155219090055263,0.09743055524203009,over range,200,15
1625,39.138,26.747,1.4066338256279893e+20,0.17280413663897767,0.09747508114870652,over range,200,15
1626,39.02,26.854,1.3810664374026446e+20,0.17030931536242744,0.09740829228869188,over range,200,15
1627,39.221,26.778,1.4125294109515604e+20,0.17068122957196658,0.09743055524203009,over range,200,15
1628,39.053,26.94,1.3750297725871946e+20,0.17142749627573053,0.0974825021331526,over range,200,15
1629,39.084,26.882,1.385146482643653e+20,0.17283555206582246,0.09750476508649081,over range,200,15
1630,39.128,26.973,1.3797897153720915e+20,0.17205187707590897,0.09747508114870652,over range,200,15
1631,39.102,26.917,1.3832084143996307e+20,0.17046418102873895,0.09742313425758402,over range,200,15
1632,39.125,27.093,1.3657992944737545e+20,0.17105395595187328,0.09752702803982902,over range,200,15
1633,39.281,26.901,1.405348126828128e+20,0.17058817494780543,0.09748992311759866,over range,200,15
1634,39.019,26.662,1.402794524828203e+20,0.1729612708961675,0.09736376638201545,over range,200,15
1635,39.005,26.869,1.377657352978953e+20,0.17208315574355496,0.09756413296205937,over range,200,15
1636,39.013,26.93,1.37162660655282e+20,0.17177062478442054,0.09746766016426045,over range,200,15
1637,39.065,26.831,1.3887911528574594e+20,0.17120949873476415,0.09760123788428973,over range,200,15
1638,39.136,26.917,1.3870680029174474e+20,0.17198933679566983,0.0973786083509076,over range,200,15
1639,39.03,26.872,1.380154047342741e+20,0.1701855241355632,0.09747508114870652,over range,200,15
1640,39.157,26.882,1.3934332957261785e+20,0.17024740849752645,0.09757897493095152,over range,200,15
1641,39.212,26.809,1.4079811516231108e+20,0.1707743349567568,0.09757155394650545,over range,200,15
1642,39.162,26.905,1.3913845098370702e+20,0.17089855447864977,0.09762350083762794,over range,200,15
1643,39.028,26.977,1.3679830949686416e+20,0.170061822887734,0.0975567119776133,over range,200,15
1644,39.065,26.862,1.3852647306658177e+20,0.1708364334273064,0.09738602933535367,over range,200,15
1645,39.219,26.825,1.4069556310518283e+20,0.17130289228658835,0.09739345031979973,over range,200,15
1646,39.122,26.811,1.3975368890086939e+20,0.17120949873476415,0.09743055524203009,over range,200,15
1647,39.121,26.645,1.4163077952885201e+20,0.17074329418671458,0.09750476508649081,over range,200,15
1648,39.072,26.88,1.3840117752922864e+20,0.17089855447864977,0.09749734410204473,over range,200,15
1649,39.127,26.833,1.3956018146463002e+20,0.17286697320392544,0.09748992311759866,over range,200,15
1650,39.132,27.032,1.3735325101377847e+20,0.17211444009759663,0.09750476508649081,over range,200,15
1651,39.061,27.089,1.3589893857409792e+20,0.1711783788672465,0.09744539721092224,over range,200,15
1652,39.094,26.923,1.3816177576440796e+20,0.17186432442647445,0.09754929099316724,over range,200,15
1653,39.242,26.813,1.410931691817576e+20,0.17164577138849182,0.09749734410204473,over range,200,15
1654,39.155,27.075,1.3712521646347387e+20,0.17249029626144152,0.09749734410204473,over range,200,15
1655,39.177,27.132,1.3672658989189207e+20,0.16966041445987495,0.09740829228869188,over range,200,15
1656,39.148,26.913,1.3888852278355524e+20,0.17164577138849182,0.09746023917981438,over range,200,15
1657,39.069,26.966,1.373888511578695e+20,0.17283555206582246,0.09754929099316724,over range,200,15
1658,39.038,27.032,1.3628620922904334e+20,0.1722709471999288,0.09754187000872117,over range,200,15
1659,39.256,27.026,1.388290890300609e+20,0.17071225905879303,0.09739345031979973,over range,200,15
1660,39.204,26.935,1.3927395912709731e+20,0.17223963439839837,0.09735634539756939,over range,200,15
1661,38.964,26.966,1.3619692937223148e+20,0.1723962553424119,0.09753444902427509,over range,200,15
1662,39.13,27.003,1.3766042206124733e+20,0.17195807518101008,0.0974825021331526,over range,200,15
1663,39.259,26.841,1.4096762366595747e+20,0.17105395595187328,0.09748992311759866,over range,200,15
1664,39.256,26.95,1.3969361445587703e+20,0.17012366226835798,0.09739345031979973,over range,200,15
1665,39.225,26.907,1.3983086026324645e+20,0.17058817494780543,0.09746766016426045,over range,200,15
1666,39.181,26.866,1.3979778338840764e+20,0.17264714513729984,0.09749734410204473,over range,200,15
1667,39.26,27.052,1.3857874174122906e+20,0.1723962553424119,0.0975567119776133,over range,200,15
1668,39.15,26.929,1.3872921971739899e+20,0.1702164635041889,0.09744539721092224,over range,200,15
1669,39.21,26.723,1.4175376220573052e+20,0.1723962553424119,0.09744539721092224,over range,200,15
1670,39.267,26.684,1.4284451761509394e+20,0.16953709489387478,0.09746766016426045,over range,200,15
1671,39.237,26.983,1.3910254499526386e+20,0.17139633678392424,0.09746766016426045,over range,200,15
1672,39.167,26.843,1.3990049932620053e+20,0.1697529629973537,0.09738602933535367,over range,200,15
1673,39.231,26.807,1.4103655410419499e+20,0.17120949873476415,0.09740829228869188,over range,200,15
1674,39.32,26.784,1.4230853119096701e+20,0.17277272692235301,0.0974825021331526,over range,200,15
1675,39.117,26.927,1.3837736399519423e+20,0.16962957616141602,0.09751218607093688,over range,200,15
1676,39.3,26.862,1.4119415488012324e+20,0.17327596819644295,0.0975567119776133,over range,200,15
1677,39.277,27.046,1.3883996745013083e+20,0.17164577138849182,0.09746023917981438,over range,200,15
1678,39.326,26.923,1.4079537464513615e+20,0.17142749627573053,0.09754187000872117,over range,200,15
1679,39.125,26.825,1.3962848363673944e+20,0.17034027723603656,0.09748992311759866,over range,200,15
1680,39.111,27.018,1.3727411793459695e+20,0.1711783788672465,0.09757897493095152,over range,200,15
1681,39.072,26.835,1.3891307606717281e+20,0.17349659693056427,0.09747508114870652,over range,200,15
1682,39.204,26.891,1.3977448319425946e+20,0.17180185232099435,0.09742313425758402,over range,200,15
1683,39.146,26.823,1.3988962534391156e+20,0.17217702586900227,0.09749734410204473,over range,200,15
1684,39.234,26.706,1.422196121888191e+20,0.17155219090055263,0.09743055524203009,over range,200,15
1685,39.25,26.817,1.4113848045812148e+20,0.17242759661729895,0.09750476508649081,over range,200,15
1686,39.275,26.996,1.3938602616941217e+20,0.1687070291068203,0.09750476508649081,over range,200,15
1687,39.302,26.895,1.4084145448037992e+20,0.1711161561006764,0.09746023917981438,over range,200,15
1688,39.298,26.858,1.412169550078443e+20,0.1708364334273064,0.09746766016426045,over range,200,15
1689,39.051,26.908,1.37844280436527e+20,0.17236491976426674,0.09750476508649081,over range,200,15
1690,39.263,26.886,1.4050111710949512e+20,0.16953709489387478,0.09744539721092224,over range,200,15
1691,39.418,26.852,1.426474336641058e+20,0.17055716801510784,0.09753444902427509,over range,200,15
1692,39.19,27.018,1.3817088923343372e+20,0.17065020572520992,0.09754929099316724,over range,200,15
1693,39.269,26.641,1.4335642103231114e+20,0.17114726465622662,0.09747508114870652,over range,200,15
1694,39.188,26.754,1.4115135222125938e+20,0.17409686345870687,0.09756413296205937,over range,200,15
1695,39.13,27.088,1.366935597180444e+20,0.17071225905879303,0.09749734410204473,over range,200,15
1696,39.163,27.069,1.3728427669221338e+20,0.1722709471999288,0.09757155394650545,over range,200,15
1697,39.246,27.011,1.388862016498799e+20,0.1711783788672465,0.0974825021331526,over range,200,15
1698,39.294,26.811,1.4170622195999937e+20,0.17255301870498194,0.09740829228869188,over range,200,15
1699,39.209,26.949,1.3917146150976389e+20,0.17177062478442054,0.09738602933535367,over range,200,15
1700,39.163,26.932,1.3884266573395796e+20,0.17130289228658835,0.0974825021331526,over range,200,15
1701,39.199,26.756,1.4125347234162005e+20,0.17043319663377648,0.09753444902427509,over range,200,15
1702,39.35,26.976,1.4046490501468648e+20,0.1714586614322666,0.09757897493095152,over range,200,15
1703,39.217,26.805,1.4090037892530938e+20,0.17071225905879303,0.09751218607093688,over range,200,15
1704,39.141,26.856,1.3945746662015915e+20,0.17274132291491054,0.09752702803982902,over range,200,15
1705,39.252,27.207,1.367248457143404e+20,0.17217702586900227,0.09752702803982902,over range,200,15
1706,39.265,26.809,1.4139976799659326e+20,0.17046418102873895,0.09749734410204473,over range,200,15
1707,39.263,27.094,1.3813504641607569e+20,0.17170818673844604,0.09745281819536832,over range,200,15
1708,39.362,26.799,1.4261466929506373e+20,0.16972210787682446,0.09745281819536832,over range,200,15
1709,39.26,26.973,1.3947738570774893e+20,0.17049517105659892,0.09763092182207402,over range,200,15
1710,39.122,27.124,1.3619326350169699e+20,0.1727099246156125,0.09741571327313796,over range,200,15
1711,39.252,27.076,1.3821492974626914e+20,0.16919842807810473,0.09753444902427509,over range,200,15
1712,39.286,27.108,1.3823687945031796e+20,0.1701855241355632,0.09752702803982902,over range,200,15
1713,39.41,26.677,1.4454751821536218e+20,0.16941386496407765,0.09750476508649081,over range,200,15
1714,39.412,26.836,1.4276134234116764e+20,0.17318149893267498,0.09746023917981438,over range,200,15
1715,39.18,26.809,1.4043485307368779e+20,0.17096069811899797,0.09753444902427509,over range,200,15
1716,39.244,27.086,1.380103691239798e+20,0.17114726465622662,0.09739345031979973,over range,200,15
1717,39.358,26.93,1.4107899914125998e+20,0.17086749112986574,0.09743797622647617,over range,200,15
1718,39.406,26.979,1.4106646854374108e+20,0.1714586614322666,0.09740829228869188,over range,200,15
1719,39.296,26.834,1.4146727544658657e+20,0.1710850531995679,0.09757155394650545,over range,200,15
1720,39.257,26.949,1.3971634162007938e+20,0.17230226569406035,0.09749734410204473,over range,200,15
1721,39.36,27.055,1.3967976292086972e+20,0.17315002062485255,0.09754187000872117,over range,200,15
1722,39.302,27.121,1.3827062758275724e+20,0.17092962347468496,0.09751960705538294,over range,200,15
1723,39.226,27.133,1.3727142965537047e+20,0.17105395595187328,0.09742313425758402,over range,200,15
1724,39.248,26.875,1.4045597369306913e+20,0.170061822887734,0.09750476508649081,over range,200,15
1725,39.243,27.008,1.3888627266202739e+20,0.17027835911659836,0.09743055524203009,over range,200,15
1726,39.404,26.863,1.4236336983490129e+20,0.17189556899744515,0.0973786083509076,over range,200,15
1727,39.385,26.957,1.410783494045822e+20,0.17158337872630794,0.09744539721092224,over range,200,15
1728,39.375,27.084,1.3952015336065173e+20,0.17049517105659892,0.09748992311759866,over range,200,15
1729,39.255,27.131,1.3762336720115171e+20,0.17139633678392424,0.09753444902427509,over range,200,15
1730,39.215,26.881,1.400131095996347e+20,0.1723962553424119,0.09747508114870652,over range,200,15
1731,39.172,27.008,1.3808031227306095e+20,0.171739402923915,0.09751218607093688,over range,200,15
